StudentCourseGradeID,StudentCourseID,GradeTypeID,CreditAttempted,CreditGiven,NumericGrade,AlphaGrade,AlphaNumericGrade
97127,132740,10,,,86.00,B,3.00
97128,132740,11,,,87.00,B,3.00
97129,132741,3,,,78.00,C,2.00
97130,132741,4,,,75.00,C,2.00
97131,132741,5,,,78.00,C,2.00
97132,132741,8,,,81.00,B,3.00
97133,132741,10,,,83.00,B,3.00
97134,132741,11,,,84.00,B,3.00
97135,132742,3,,,67.00,D,1.00
97136,132742,4,,,64.00,D,1.00
97137,132742,5,,,67.00,D,1.00
97138,132742,8,,,70.00,C,2.00
97139,132742,10,,,72.00,C,2.00
97140,132742,11,,,73.00,C,2.00
97141,132743,3,,,90.00,A,4.00
97142,132743,4,,,87.00,B,3.00
97143,132743,5,,,90.00,A,4.00
97144,132743,8,,,93.00,A,4.00
97145,132743,10,,,95.00,A,4.00
97146,132743,11,,,96.00,A,4.00
97147,132744,3,,,95.00,A,4.00
97148,132744,4,,,92.00,A,4.00
97149,132744,5,,,95.00,A,4.00
97150,132744,8,,,98.00,A,4.00
97151,132744,10,,,100.00,A,4.00
97152,132744,11,,,100.00,A,4.00
97153,132745,3,,,95.00,A,4.00
97154,132745,4,,,92.00,A,4.00
97155,132745,5,,,95.00,A,4.00
97156,132745,8,,,98.00,A,4.00
97157,132745,10,,,100.00,A,4.00
97158,132745,11,,,100.00,A,4.00
97159,132746,3,,,91.00,A,4.00
97160,132746,4,,,88.00,B,3.00
97161,132746,5,,,91.00,A,4.00
97162,132746,8,,,94.00,A,4.00
97163,132746,10,,,96.00,A,4.00
97164,132746,11,,,97.00,A,4.00
97165,132747,3,,,86.00,B,3.00
97166,132747,4,,,83.00,B,3.00
97167,132747,5,,,86.00,B,3.00
97168,132747,8,,,89.00,B,3.00
97169,132747,10,,,91.00,A,4.00
97170,132747,11,,,92.00,A,4.00
97171,132748,3,,,80.00,B,3.00
97172,132748,4,,,77.00,C,2.00
97173,132748,5,,,80.00,B,3.00
97174,132748,8,,,83.00,B,3.00
97175,132748,10,,,85.00,B,3.00
97176,132748,11,,,86.00,B,3.00
97177,132749,3,,,82.00,B,3.00
97178,132749,4,,,79.00,C,2.00
97179,132749,5,,,82.00,B,3.00
97180,132749,8,,,85.00,B,3.00
97181,132749,10,,,87.00,B,3.00
97182,132749,11,,,88.00,B,3.00
97183,132750,3,,,100.00,A,4.00
97184,132750,4,,,97.00,A,4.00
97185,132750,5,,,100.00,A,4.00
97186,132750,8,,,100.00,A,4.00
97187,132750,10,,,100.00,A,4.00
97188,132750,11,,,100.00,A,4.00
97189,132751,3,,,100.00,A,4.00
97190,132751,4,,,97.00,A,4.00
97191,132751,5,,,100.00,A,4.00
97192,132751,8,,,100.00,A,4.00
97193,132751,10,,,100.00,A,4.00
97194,132751,11,,,100.00,A,4.00
97195,132752,3,,,95.00,A,4.00
97196,132752,4,,,92.00,A,4.00
97197,132752,5,,,95.00,A,4.00
97198,132752,8,,,98.00,A,4.00
97199,132752,10,,,100.00,A,4.00
97200,132752,11,,,100.00,A,4.00
97201,132753,3,,,87.00,B,3.00
97202,132753,4,,,84.00,B,3.00
97203,132753,5,,,87.00,B,3.00
97204,132753,8,,,90.00,A,4.00
97205,132753,10,,,92.00,A,4.00
97206,132753,11,,,93.00,A,4.00
97207,132754,3,,,91.00,A,4.00
97208,132754,4,,,88.00,B,3.00
97209,132754,5,,,91.00,A,4.00
97210,132754,8,,,94.00,A,4.00
97211,132754,10,,,96.00,A,4.00
97212,132754,11,,,97.00,A,4.00
97213,132755,3,,,85.00,B,3.00
97214,132755,4,,,82.00,B,3.00
97215,132755,5,,,85.00,B,3.00
97216,132755,8,,,88.00,B,3.00
97217,132755,10,,,90.00,A,4.00
97218,132755,11,,,91.00,A,4.00
97219,132756,3,,,89.00,B,3.00
97220,132756,4,,,86.00,B,3.00
97221,132756,5,,,89.00,B,3.00
97222,132756,8,,,92.00,A,4.00
97223,132756,10,,,94.00,A,4.00
97224,132756,11,,,95.00,A,4.00
97225,132757,3,,,100.00,A,4.00
97226,132757,4,,,97.00,A,4.00
97227,132757,5,,,100.00,A,4.00
97228,132757,8,,,100.00,A,4.00
97229,132757,10,,,100.00,A,4.00
97230,132757,11,,,100.00,A,4.00
97231,132758,3,,,89.00,B,3.00
97232,132758,4,,,86.00,B,3.00
97233,132758,5,,,89.00,B,3.00
97234,132758,8,,,92.00,A,4.00
97235,132758,10,,,94.00,A,4.00
97236,132758,11,,,95.00,A,4.00
97237,132759,3,,,83.00,B,3.00
97238,132759,4,,,80.00,B,3.00
97239,132759,5,,,83.00,B,3.00
97240,132759,8,,,86.00,B,3.00
97241,132759,10,,,88.00,B,3.00
97242,132759,11,,,89.00,B,3.00
97243,132760,3,,,77.00,C,2.00
97244,132760,4,,,74.00,C,2.00
97245,132760,5,,,77.00,C,2.00
97246,132760,8,,,80.00,B,3.00
97247,132760,10,,,82.00,B,3.00
97248,132760,11,,,83.00,B,3.00
97249,132761,3,,,72.00,C,2.00
97250,132761,4,,,69.00,D,1.00
97251,132761,5,,,72.00,C,2.00
97252,132761,8,,,75.00,C,2.00
97253,132761,10,,,77.00,C,2.00
97254,132761,11,,,78.00,C,2.00
97255,132762,3,,,86.00,B,3.00
97256,132762,4,,,83.00,B,3.00
97257,132762,5,,,86.00,B,3.00
97258,132762,8,,,89.00,B,3.00
97259,132762,10,,,91.00,A,4.00
97260,132762,11,,,92.00,A,4.00
97261,132763,3,,,87.00,B,3.00
97262,132763,4,,,84.00,B,3.00
97263,132763,5,,,87.00,B,3.00
97264,132763,8,,,90.00,A,4.00
97265,132763,10,,,92.00,A,4.00
97266,132763,11,,,93.00,A,4.00
97267,132764,3,,,77.00,C,2.00
97268,132764,4,,,74.00,C,2.00
97269,132764,5,,,77.00,C,2.00
97270,132764,8,,,80.00,B,3.00
97271,132764,10,,,82.00,B,3.00
97272,132764,11,,,83.00,B,3.00
97273,132765,3,,,79.00,C,2.00
97274,132765,4,,,76.00,C,2.00
97275,132765,5,,,79.00,C,2.00
97276,132765,8,,,82.00,B,3.00
97277,132765,10,,,84.00,B,3.00
97278,132765,11,,,85.00,B,3.00
97279,132766,3,,,70.00,C,2.00
97280,132766,4,,,67.00,D,1.00
97281,132766,5,,,70.00,C,2.00
97282,132766,8,,,73.00,C,2.00
97283,132766,10,,,75.00,C,2.00
97284,132766,11,,,76.00,C,2.00
97285,132767,3,,,95.00,A,4.00
97286,132767,4,,,92.00,A,4.00
97287,132767,5,,,95.00,A,4.00
97288,132767,8,,,98.00,A,4.00
97289,132767,10,,,100.00,A,4.00
97290,132767,11,,,100.00,A,4.00
97291,132768,3,,,92.00,A,4.00
97292,132768,4,,,89.00,B,3.00
97293,132768,5,,,92.00,A,4.00
97294,132768,8,,,95.00,A,4.00
97295,132768,10,,,97.00,A,4.00
97296,132768,11,,,98.00,A,4.00
97297,132769,3,,,71.00,C,2.00
97298,132769,4,,,68.00,D,1.00
97299,132769,5,,,71.00,C,2.00
97300,132769,8,,,74.00,C,2.00
97301,132769,10,,,76.00,C,2.00
97302,132769,11,,,77.00,C,2.00
97303,132770,3,,,77.00,C,2.00
97304,132770,4,,,74.00,C,2.00
97305,132770,5,,,77.00,C,2.00
97306,132770,8,,,80.00,B,3.00
97307,132770,10,,,82.00,B,3.00
97308,132770,11,,,83.00,B,3.00
97309,132771,3,,,80.00,B,3.00
97310,132771,4,,,77.00,C,2.00
97311,132771,5,,,80.00,B,3.00
97312,132771,8,,,83.00,B,3.00
97313,132771,10,,,85.00,B,3.00
97314,132771,11,,,86.00,B,3.00
97315,132772,3,,,86.00,B,3.00
97316,132772,4,,,83.00,B,3.00
97317,132772,5,,,86.00,B,3.00
97318,132772,8,,,89.00,B,3.00
97319,132772,10,,,91.00,A,4.00
97320,132772,11,,,92.00,A,4.00
97321,132773,3,,,94.00,A,4.00
97322,132773,4,,,91.00,A,4.00
97323,132773,5,,,94.00,A,4.00
97324,132773,8,,,97.00,A,4.00
97325,132773,10,,,99.00,A,4.00
97326,132773,11,,,100.00,A,4.00
97327,132774,3,,,96.00,A,4.00
97328,132774,4,,,93.00,A,4.00
97329,132774,5,,,96.00,A,4.00
97330,132774,8,,,99.00,A,4.00
97331,132774,10,,,100.00,A,4.00
97332,132774,11,,,100.00,A,4.00
97333,132775,3,,,100.00,A,4.00
97334,132775,4,,,97.00,A,4.00
97335,132775,5,,,100.00,A,4.00
97336,132775,8,,,100.00,A,4.00
97337,132775,10,,,100.00,A,4.00
97338,132775,11,,,100.00,A,4.00
97339,132776,3,,,83.00,B,3.00
97340,132776,4,,,80.00,B,3.00
97341,132776,5,,,83.00,B,3.00
97342,132776,8,,,86.00,B,3.00
97343,132776,10,,,88.00,B,3.00
97344,132776,11,,,89.00,B,3.00
97345,132777,3,,,85.00,B,3.00
97346,132777,4,,,82.00,B,3.00
97347,132777,5,,,85.00,B,3.00
97348,132777,8,,,88.00,B,3.00
97349,132777,10,,,90.00,A,4.00
97350,132777,11,,,91.00,A,4.00
97351,132778,3,,,92.00,A,4.00
97352,132778,4,,,89.00,B,3.00
97353,132778,5,,,92.00,A,4.00
97354,132778,8,,,95.00,A,4.00
97355,132778,10,,,97.00,A,4.00
97356,132778,11,,,98.00,A,4.00
97357,132779,3,,,82.00,B,3.00
97358,132779,4,,,79.00,C,2.00
97359,132779,5,,,82.00,B,3.00
97360,132779,8,,,85.00,B,3.00
97361,132779,10,,,87.00,B,3.00
97362,132779,11,,,88.00,B,3.00
97363,132780,3,,,94.00,A,4.00
97364,132780,4,,,91.00,A,4.00
97365,132780,5,,,94.00,A,4.00
97366,132780,8,,,97.00,A,4.00
97367,132780,10,,,99.00,A,4.00
97368,132780,11,,,100.00,A,4.00
97369,132781,3,,,82.00,B,3.00
97370,132781,4,,,79.00,C,2.00
97371,132781,5,,,82.00,B,3.00
97372,132781,8,,,85.00,B,3.00
97373,132781,10,,,87.00,B,3.00
97374,132781,11,,,88.00,B,3.00
97375,132782,3,,,85.00,B,3.00
97376,132782,4,,,82.00,B,3.00
97377,132782,5,,,85.00,B,3.00
97378,132782,8,,,88.00,B,3.00
97379,132782,10,,,90.00,A,4.00
97380,132782,11,,,91.00,A,4.00
97381,132783,3,,,73.00,C,2.00
97382,132783,4,,,70.00,C,2.00
97383,132783,5,,,73.00,C,2.00
97384,132783,8,,,76.00,C,2.00
97385,132783,10,,,78.00,C,2.00
97386,132783,11,,,79.00,C,2.00
97387,132784,3,,,92.00,A,4.00
97388,132784,4,,,89.00,B,3.00
97389,132784,5,,,92.00,A,4.00
97390,132784,8,,,95.00,A,4.00
97391,132784,10,,,97.00,A,4.00
97392,132784,11,,,98.00,A,4.00
97393,132785,3,,,78.00,C,2.00
97394,132785,4,,,75.00,C,2.00
97395,132785,5,,,78.00,C,2.00
97396,132785,8,,,81.00,B,3.00
97397,132785,10,,,83.00,B,3.00
97398,132785,11,,,84.00,B,3.00
97399,132786,3,,,100.00,A,4.00
97400,132786,4,,,97.00,A,4.00
97401,132786,5,,,100.00,A,4.00
97402,132786,8,,,100.00,A,4.00
97403,132786,10,,,100.00,A,4.00
97404,132786,11,,,100.00,A,4.00
97405,132787,3,,,100.00,A,4.00
97406,132787,4,,,97.00,A,4.00
97407,132787,5,,,100.00,A,4.00
97408,132787,8,,,100.00,A,4.00
97409,132787,10,,,100.00,A,4.00
97410,132787,11,,,100.00,A,4.00
97411,132788,3,,,96.00,A,4.00
97412,132788,4,,,93.00,A,4.00
97413,132788,5,,,96.00,A,4.00
97414,132788,8,,,99.00,A,4.00
97415,132788,10,,,100.00,A,4.00
97416,132788,11,,,100.00,A,4.00
97417,132789,3,,,89.00,B,3.00
97418,132789,4,,,86.00,B,3.00
97419,132789,5,,,89.00,B,3.00
97420,132789,8,,,92.00,A,4.00
97421,132789,10,,,94.00,A,4.00
97422,132789,11,,,95.00,A,4.00
97423,132790,3,,,91.00,A,4.00
97424,132790,4,,,88.00,B,3.00
97425,132790,5,,,91.00,A,4.00
97426,132790,8,,,94.00,A,4.00
97427,132790,10,,,96.00,A,4.00
97428,132790,11,,,97.00,A,4.00
97429,132791,3,,,94.00,A,4.00
97430,132791,4,,,91.00,A,4.00
97431,132791,5,,,94.00,A,4.00
97432,132791,8,,,97.00,A,4.00
97433,132791,10,,,99.00,A,4.00
97434,132791,11,,,100.00,A,4.00
97435,132792,3,,,100.00,A,4.00
97436,132792,4,,,97.00,A,4.00
97437,132792,5,,,100.00,A,4.00
97438,132792,8,,,100.00,A,4.00
97439,132792,10,,,100.00,A,4.00
97440,132792,11,,,100.00,A,4.00
97441,132793,3,,,97.00,A,4.00
97442,132793,4,,,94.00,A,4.00
97443,132793,5,,,97.00,A,4.00
97444,132793,8,,,100.00,A,4.00
97445,132793,10,,,100.00,A,4.00
97446,132793,11,,,100.00,A,4.00
97447,132794,3,,,93.00,A,4.00
97448,132794,4,,,90.00,A,4.00
97449,132794,5,,,93.00,A,4.00
97450,132794,8,,,96.00,A,4.00
97451,132794,10,,,98.00,A,4.00
97452,132794,11,,,99.00,A,4.00
97453,132795,3,,,94.00,A,4.00
97454,132795,4,,,91.00,A,4.00
97455,132795,5,,,94.00,A,4.00
97456,132795,8,,,97.00,A,4.00
97457,132795,10,,,99.00,A,4.00
97458,132795,11,,,100.00,A,4.00
97459,132796,3,,,90.00,A,4.00
97460,132796,4,,,87.00,B,3.00
97461,132796,5,,,90.00,A,4.00
97462,132796,8,,,93.00,A,4.00
97463,132796,10,,,95.00,A,4.00
97464,132796,11,,,96.00,A,4.00
97465,132797,3,,,82.00,B,3.00
97466,132797,4,,,79.00,C,2.00
97467,132797,5,,,82.00,B,3.00
97468,132797,8,,,85.00,B,3.00
97469,132797,10,,,87.00,B,3.00
97470,132797,11,,,88.00,B,3.00
97471,132798,3,,,94.00,A,4.00
97472,132798,4,,,91.00,A,4.00
97473,132798,5,,,94.00,A,4.00
97474,132798,8,,,97.00,A,4.00
97475,132798,10,,,99.00,A,4.00
97476,132798,11,,,100.00,A,4.00
97477,132799,3,,,82.00,B,3.00
97478,132799,4,,,79.00,C,2.00
97479,132799,5,,,82.00,B,3.00
97480,132799,8,,,85.00,B,3.00
97481,132799,10,,,87.00,B,3.00
97482,132799,11,,,88.00,B,3.00
97483,132800,3,,,87.00,B,3.00
97484,132800,4,,,84.00,B,3.00
97485,132800,5,,,87.00,B,3.00
97486,132800,8,,,90.00,A,4.00
97487,132800,10,,,92.00,A,4.00
97488,132800,11,,,93.00,A,4.00
97489,132801,3,,,79.00,C,2.00
97490,132801,4,,,76.00,C,2.00
97491,132801,5,,,79.00,C,2.00
97492,132801,8,,,82.00,B,3.00
97493,132801,10,,,84.00,B,3.00
97494,132801,11,,,85.00,B,3.00
97495,132802,3,,,82.00,B,3.00
97496,132802,4,,,79.00,C,2.00
97497,132802,5,,,82.00,B,3.00
97498,132802,8,,,85.00,B,3.00
97499,132802,10,,,87.00,B,3.00
97500,132802,11,,,88.00,B,3.00
97501,132803,3,,,90.00,A,4.00
97502,132803,4,,,87.00,B,3.00
97503,132803,5,,,90.00,A,4.00
97504,132803,8,,,93.00,A,4.00
97505,132803,10,,,95.00,A,4.00
97506,132803,11,,,96.00,A,4.00
97507,132804,3,,,58.00,F,0.00
97508,132804,4,,,55.00,F,0.00
97509,132804,5,,,58.00,F,0.00
97510,132804,8,,,61.00,D,1.00
97511,132804,10,,,63.00,D,1.00
97512,132804,11,,,64.00,D,1.00
97513,132805,3,,,71.00,C,2.00
97514,132805,4,,,68.00,D,1.00
97515,132805,5,,,71.00,C,2.00
97516,132805,8,,,74.00,C,2.00
97517,132805,10,,,76.00,C,2.00
97518,132805,11,,,77.00,C,2.00
97519,132806,3,,,70.00,C,2.00
97520,132806,4,,,67.00,D,1.00
97521,132806,5,,,70.00,C,2.00
97522,132806,8,,,73.00,C,2.00
97523,132806,10,,,75.00,C,2.00
97524,132806,11,,,76.00,C,2.00
97525,132807,3,,,59.00,F,0.00
97526,132807,4,,,56.00,F,0.00
97527,132807,5,,,59.00,F,0.00
97528,132807,8,,,62.00,D,1.00
97529,132807,10,,,64.00,D,1.00
97530,132807,11,,,65.00,D,1.00
97531,132808,3,,,90.00,A,4.00
97532,132808,4,,,87.00,B,3.00
97533,132808,5,,,90.00,A,4.00
97534,132808,8,,,93.00,A,4.00
97535,132808,10,,,95.00,A,4.00
97536,132808,11,,,96.00,A,4.00
97537,132809,3,,,94.00,A,4.00
97538,132809,4,,,91.00,A,4.00
97539,132809,5,,,94.00,A,4.00
97540,132809,8,,,97.00,A,4.00
97541,132809,10,,,99.00,A,4.00
97542,132809,11,,,100.00,A,4.00
97543,132810,3,,,70.00,C,2.00
97544,132810,4,,,67.00,D,1.00
97545,132810,5,,,70.00,C,2.00
97546,132810,8,,,73.00,C,2.00
97547,132810,10,,,75.00,C,2.00
97548,132810,11,,,76.00,C,2.00
97549,132811,3,,,68.00,D,1.00
97550,132811,4,,,65.00,D,1.00
97551,132811,5,,,68.00,D,1.00
97552,132811,8,,,71.00,C,2.00
97553,132811,10,,,73.00,C,2.00
97554,132811,11,,,74.00,C,2.00
97555,132812,3,,,77.00,C,2.00
97556,132812,4,,,74.00,C,2.00
97557,132812,5,,,77.00,C,2.00
97558,132812,8,,,80.00,B,3.00
97559,132812,10,,,82.00,B,3.00
97560,132812,11,,,83.00,B,3.00
97561,132813,3,,,73.00,C,2.00
97562,132813,4,,,70.00,C,2.00
97563,132813,5,,,73.00,C,2.00
97564,132813,8,,,76.00,C,2.00
97565,132813,10,,,78.00,C,2.00
97566,132813,11,,,79.00,C,2.00
97567,132814,3,,,87.00,B,3.00
97568,132814,4,,,84.00,B,3.00
97569,132814,5,,,87.00,B,3.00
97570,132814,8,,,90.00,A,4.00
97571,132814,10,,,92.00,A,4.00
97572,132814,11,,,93.00,A,4.00
97573,132815,3,,,90.00,A,4.00
97574,132815,4,,,87.00,B,3.00
97575,132815,5,,,90.00,A,4.00
97576,132815,8,,,93.00,A,4.00
97577,132815,10,,,95.00,A,4.00
97578,132815,11,,,96.00,A,4.00
97579,132816,3,,,100.00,A,4.00
97580,132816,4,,,97.00,A,4.00
97581,132816,5,,,100.00,A,4.00
97582,132816,8,,,100.00,A,4.00
97583,132816,10,,,100.00,A,4.00
97584,132816,11,,,100.00,A,4.00
97585,132817,3,,,97.00,A,4.00
97586,132817,4,,,94.00,A,4.00
97587,132817,5,,,97.00,A,4.00
97588,132817,8,,,100.00,A,4.00
97589,132817,10,,,100.00,A,4.00
97590,132817,11,,,100.00,A,4.00
97591,132818,3,,,87.00,B,3.00
97592,132818,4,,,84.00,B,3.00
97593,132818,5,,,87.00,B,3.00
97594,132818,8,,,90.00,A,4.00
97595,132818,10,,,92.00,A,4.00
97596,132818,11,,,93.00,A,4.00
97597,132819,3,,,92.00,A,4.00
97598,132819,4,,,89.00,B,3.00
97599,132819,5,,,92.00,A,4.00
97600,132819,8,,,95.00,A,4.00
97601,132819,10,,,97.00,A,4.00
97602,132819,11,,,98.00,A,4.00
97603,132820,3,,,94.00,A,4.00
97604,132820,4,,,91.00,A,4.00
97605,132820,5,,,94.00,A,4.00
97606,132820,8,,,97.00,A,4.00
97607,132820,10,,,99.00,A,4.00
97608,132820,11,,,100.00,A,4.00
97609,132821,3,,,90.00,A,4.00
97610,132821,4,,,87.00,B,3.00
97611,132821,5,,,90.00,A,4.00
97612,132821,8,,,93.00,A,4.00
97613,132821,10,,,95.00,A,4.00
97614,132821,11,,,96.00,A,4.00
97615,132822,3,,,90.00,A,4.00
97616,132822,4,,,87.00,B,3.00
97617,132822,5,,,90.00,A,4.00
97618,132822,8,,,93.00,A,4.00
97619,132822,10,,,95.00,A,4.00
97620,132822,11,,,96.00,A,4.00
97621,132823,3,,,100.00,A,4.00
97622,132823,4,,,97.00,A,4.00
97623,132823,5,,,100.00,A,4.00
97624,132823,8,,,100.00,A,4.00
97625,132823,10,,,100.00,A,4.00
97626,132823,11,,,100.00,A,4.00
97627,132824,3,,,97.00,A,4.00
97628,132824,4,,,94.00,A,4.00
97629,132824,5,,,97.00,A,4.00
97630,132824,8,,,100.00,A,4.00
97631,132824,10,,,100.00,A,4.00
97632,132824,11,,,100.00,A,4.00
97633,132825,3,,,100.00,A,4.00
97634,132825,4,,,97.00,A,4.00
97635,132825,5,,,100.00,A,4.00
97636,132825,8,,,100.00,A,4.00
97637,132825,10,,,100.00,A,4.00
97638,132825,11,,,100.00,A,4.00
97639,132826,3,,,92.00,A,4.00
97640,132826,4,,,89.00,B,3.00
97641,132826,5,,,92.00,A,4.00
97642,132826,8,,,95.00,A,4.00
97643,132826,10,,,97.00,A,4.00
97644,132826,11,,,98.00,A,4.00
97645,132827,3,,,84.00,B,3.00
97646,132827,4,,,81.00,B,3.00
97647,132827,5,,,84.00,B,3.00
97648,132827,8,,,87.00,B,3.00
97649,132827,10,,,89.00,B,3.00
97650,132827,11,,,90.00,A,4.00
97651,132828,3,,,92.00,A,4.00
97652,132828,4,,,89.00,B,3.00
97653,132828,5,,,92.00,A,4.00
97654,132828,8,,,95.00,A,4.00
97655,132828,10,,,97.00,A,4.00
97656,132828,11,,,98.00,A,4.00
97657,132829,3,,,93.00,A,4.00
97658,132829,4,,,90.00,A,4.00
97659,132829,5,,,93.00,A,4.00
97660,132829,8,,,96.00,A,4.00
97661,132829,10,,,98.00,A,4.00
97662,132829,11,,,99.00,A,4.00
97663,132830,3,,,95.00,A,4.00
97664,132830,4,,,92.00,A,4.00
97665,132830,5,,,95.00,A,4.00
97666,132830,8,,,98.00,A,4.00
97667,132830,10,,,100.00,A,4.00
97668,132830,11,,,100.00,A,4.00
97669,132831,3,,,87.00,B,3.00
97670,132831,4,,,84.00,B,3.00
97671,132831,5,,,87.00,B,3.00
97672,132831,8,,,90.00,A,4.00
97673,132831,10,,,92.00,A,4.00
97674,132831,11,,,93.00,A,4.00
97675,132832,3,,,94.00,A,4.00
97676,132832,4,,,91.00,A,4.00
97677,132832,5,,,94.00,A,4.00
97678,132832,8,,,97.00,A,4.00
97679,132832,10,,,99.00,A,4.00
97680,132832,11,,,100.00,A,4.00
97681,132833,3,,,80.00,B,3.00
97682,132833,4,,,77.00,C,2.00
97683,132833,5,,,80.00,B,3.00
97684,132833,8,,,83.00,B,3.00
97685,132833,10,,,85.00,B,3.00
97686,132833,11,,,86.00,B,3.00
97687,132834,3,,,100.00,A,4.00
97688,132834,4,,,97.00,A,4.00
97689,132834,5,,,100.00,A,4.00
97690,132834,8,,,100.00,A,4.00
97691,132834,10,,,100.00,A,4.00
97692,132834,11,,,100.00,A,4.00
97693,132835,3,,,83.00,B,3.00
97694,132835,4,,,80.00,B,3.00
97695,132835,5,,,83.00,B,3.00
97696,132835,8,,,86.00,B,3.00
97697,132835,10,,,88.00,B,3.00
97698,132835,11,,,89.00,B,3.00
97699,132836,3,,,71.00,C,2.00
97700,132836,4,,,68.00,D,1.00
97701,132836,5,,,71.00,C,2.00
97702,132836,8,,,74.00,C,2.00
97703,132836,10,,,76.00,C,2.00
97704,132836,11,,,77.00,C,2.00
97705,132837,3,,,70.00,C,2.00
97706,132837,4,,,67.00,D,1.00
97707,132837,5,,,70.00,C,2.00
97708,132837,8,,,73.00,C,2.00
97709,132837,10,,,75.00,C,2.00
97710,132837,11,,,76.00,C,2.00
97711,132838,3,,,71.00,C,2.00
97712,132838,4,,,68.00,D,1.00
97713,132838,5,,,71.00,C,2.00
97714,132838,8,,,74.00,C,2.00
97715,132838,10,,,76.00,C,2.00
97716,132838,11,,,77.00,C,2.00
97717,132839,3,,,74.00,C,2.00
97718,132839,4,,,71.00,C,2.00
97719,132839,5,,,74.00,C,2.00
97720,132839,8,,,77.00,C,2.00
97721,132839,10,,,79.00,C,2.00
97722,132839,11,,,80.00,B,3.00
97723,132840,3,,,75.00,C,2.00
97724,132840,4,,,72.00,C,2.00
97725,132840,5,,,75.00,C,2.00
97726,132840,8,,,78.00,C,2.00
97727,132840,10,,,80.00,B,3.00
97728,132840,11,,,81.00,B,3.00
97729,132841,3,,,82.00,B,3.00
97730,132841,4,,,79.00,C,2.00
97731,132841,5,,,82.00,B,3.00
97732,132841,8,,,85.00,B,3.00
97733,132841,10,,,87.00,B,3.00
97734,132841,11,,,88.00,B,3.00
97735,132842,3,,,77.00,C,2.00
97736,132842,4,,,74.00,C,2.00
97737,132842,5,,,77.00,C,2.00
97738,132842,8,,,80.00,B,3.00
97739,132842,10,,,82.00,B,3.00
97740,132842,11,,,83.00,B,3.00
97741,132843,3,,,84.00,B,3.00
97742,132843,4,,,81.00,B,3.00
97743,132843,5,,,84.00,B,3.00
97744,132843,8,,,87.00,B,3.00
97745,132843,10,,,89.00,B,3.00
97746,132843,11,,,90.00,A,4.00
97747,132844,3,,,98.00,A,4.00
97748,132844,4,,,95.00,A,4.00
97749,132844,5,,,98.00,A,4.00
97750,132844,8,,,100.00,A,4.00
97751,132844,10,,,100.00,A,4.00
97752,132844,11,,,100.00,A,4.00
97753,132845,3,,,90.00,A,4.00
97754,132845,4,,,87.00,B,3.00
97755,132845,5,,,90.00,A,4.00
97756,132845,8,,,93.00,A,4.00
97757,132845,10,,,95.00,A,4.00
97758,132845,11,,,96.00,A,4.00
97759,132846,3,,,91.00,A,4.00
97760,132846,4,,,88.00,B,3.00
97761,132846,5,,,91.00,A,4.00
97762,132846,8,,,94.00,A,4.00
97763,132846,10,,,96.00,A,4.00
97764,132846,11,,,97.00,A,4.00
97765,132847,3,,,88.00,B,3.00
97766,132847,4,,,85.00,B,3.00
97767,132847,5,,,88.00,B,3.00
97768,132847,8,,,91.00,A,4.00
97769,132847,10,,,93.00,A,4.00
97770,132847,11,,,94.00,A,4.00
97771,132848,3,,,83.00,B,3.00
97772,132848,4,,,80.00,B,3.00
97773,132848,5,,,83.00,B,3.00
97774,132848,8,,,86.00,B,3.00
97775,132848,10,,,88.00,B,3.00
97776,132848,11,,,89.00,B,3.00
97777,132849,3,,,85.00,B,3.00
97778,132849,4,,,82.00,B,3.00
97779,132849,5,,,85.00,B,3.00
97780,132849,8,,,88.00,B,3.00
97781,132849,10,,,90.00,A,4.00
97782,132849,11,,,91.00,A,4.00
97783,132850,3,,,90.00,A,4.00
97784,132850,4,,,87.00,B,3.00
97785,132850,5,,,90.00,A,4.00
97786,132850,8,,,93.00,A,4.00
97787,132850,10,,,95.00,A,4.00
97788,132850,11,,,96.00,A,4.00
97789,132851,3,,,99.00,A,4.00
97790,132851,4,,,96.00,A,4.00
97791,132851,5,,,99.00,A,4.00
97792,132851,8,,,100.00,A,4.00
97793,132851,10,,,100.00,A,4.00
97794,132851,11,,,100.00,A,4.00
97795,132852,3,,,99.00,A,4.00
97796,132852,4,,,96.00,A,4.00
97797,132852,5,,,99.00,A,4.00
97798,132852,8,,,100.00,A,4.00
97799,132852,10,,,100.00,A,4.00
97800,132852,11,,,100.00,A,4.00
97801,132853,3,,,100.00,A,4.00
97802,132853,4,,,97.00,A,4.00
97803,132853,5,,,100.00,A,4.00
97804,132853,8,,,100.00,A,4.00
97805,132853,10,,,100.00,A,4.00
97806,132853,11,,,100.00,A,4.00
97807,132854,3,,,95.00,A,4.00
97808,132854,4,,,92.00,A,4.00
97809,132854,5,,,95.00,A,4.00
97810,132854,8,,,98.00,A,4.00
97811,132854,10,,,100.00,A,4.00
97812,132854,11,,,100.00,A,4.00
97813,132855,3,,,93.00,A,4.00
97814,132855,4,,,90.00,A,4.00
97815,132855,5,,,93.00,A,4.00
97816,132855,8,,,96.00,A,4.00
97817,132855,10,,,98.00,A,4.00
97818,132855,11,,,99.00,A,4.00
97819,132856,3,,,96.00,A,4.00
97820,132856,4,,,93.00,A,4.00
97821,132856,5,,,96.00,A,4.00
97822,132856,8,,,99.00,A,4.00
