StandardizedTestScoreID,StudentID,SISStudentID,TestDate,SubjectID,RawScore,PossibleRawScore,ScaledScore,PossibleScaledScore,PerformanceLevel,Lexile,LatestTest
14601,3368,968,'2009-01-01 00:00:00',6,47.00,49.00,883.00,950.00,3.00, 1085,1
14602,3368,968,'2010-04-02 00:00:00',10,58.00,60.00,898.00,950.00,3.00,1155L,0
14603,3368,968,'2009-01-01 00:00:00',10,0.00,0.00,416.00,950.00,3.00, 1085,1
14604,3368,968,'2009-01-01 00:00:00',18,36.00,40.00,856.00,950.00,3.00, 1085,0
14605,3368,968,'2010-04-02 00:00:00',18,37.00,40.00,861.00,950.00,3.00,1155L,1
14606,3368,968,'2010-04-02 00:00:00',14,22.00,24.00,882.00,950.00,3.00,1155L,0
14607,3368,968,'2009-01-01 00:00:00',14,40.00,42.00,374.00,950.00,3.00, 1085,1
14608,3368,968,'2010-04-02 00:00:00',15,44.00,54.00,796.00,950.00,3.00,1155L,0
14609,3368,968,'2009-01-01 00:00:00',15,45.00,53.00,822.00,950.00,3.00, 1085,1
14610,3369,969,'2010-04-02 00:00:00',6,44.00,50.00,851.00,950.00,3.00,1155L,0
14611,3369,969,'2009-01-01 00:00:00',6,47.00,49.00,883.00,950.00,3.00,  900,1
14612,3369,969,'2010-04-02 00:00:00',10,54.00,60.00,865.00,950.00,3.00,1155L,0
14613,3369,969,'2009-01-01 00:00:00',10,0.00,0.00,398.00,950.00,3.00,  900,1
14614,3369,969,'2010-04-02 00:00:00',18,36.00,40.00,854.00,950.00,3.00,1155L,0
14615,3369,969,'2009-01-01 00:00:00',18,31.00,40.00,832.00,950.00,2.00,  900,1
14616,3369,969,'2009-01-01 00:00:00',14,37.00,42.00,362.00,950.00,3.00,  900,0
14617,3369,969,'2010-04-02 00:00:00',14,20.00,24.00,829.00,950.00,2.00,1155L,1
14618,3369,969,'2009-01-01 00:00:00',15,39.00,53.00,784.00,950.00,3.00,  900,0
14619,3369,969,'2010-04-02 00:00:00',15,45.00,54.00,796.00,950.00,3.00,1155L,1
14620,3398,998,'2010-04-02 00:00:00',6,39.00,50.00,833.00,950.00,2.00,1155L,0
14621,3398,998,'2009-01-01 00:00:00',6,43.00,49.00,853.00,950.00,3.00, 1085,1
14622,3398,998,'2010-04-02 00:00:00',10,46.00,60.00,836.00,950.00,2.00,1155L,0
14623,3398,998,'2009-01-01 00:00:00',10,0.00,0.00,350.00,950.00,3.00, 1085,1
14624,3398,998,'2009-01-01 00:00:00',18,36.00,40.00,856.00,950.00,3.00, 1085,0
14625,3398,998,'2010-04-02 00:00:00',18,39.00,40.00,887.00,950.00,3.00,1155L,1
14626,3398,998,'2010-04-02 00:00:00',14,22.00,24.00,859.00,950.00,3.00,1155L,0
14627,3398,998,'2009-01-01 00:00:00',14,36.00,42.00,366.00,950.00,3.00, 1085,1
14628,3398,998,'2010-04-02 00:00:00',15,47.00,54.00,812.00,950.00,3.00,1155L,0
14629,3398,998,'2009-01-01 00:00:00',15,43.00,53.00,802.00,950.00,3.00, 1085,1
14630,3402,1002,'2009-01-01 00:00:00',6,30.00,49.00,812.00,950.00,2.00,  755,0
14631,3402,1002,'2010-04-02 00:00:00',6,37.00,50.00,828.00,950.00,2.00, 800L,1
14632,3402,1002,'2010-04-02 00:00:00',10,49.00,60.00,845.00,950.00,2.00, 800L,0
14633,3402,1002,'2009-01-01 00:00:00',10,0.00,0.00,358.00,950.00,3.00,  755,1
14634,3402,1002,'2009-01-01 00:00:00',18,25.00,40.00,813.00,950.00,2.00,  755,0
14635,3402,1002,'2010-04-02 00:00:00',18,25.00,40.00,813.00,950.00,2.00, 800L,1
14636,3402,1002,'2010-04-02 00:00:00',14,12.00,24.00,811.00,950.00,2.00, 800L,0
14637,3402,1002,'2009-01-01 00:00:00',14,28.00,42.00,332.00,950.00,2.00,  755,1
14638,3402,1002,'2010-04-02 00:00:00',15,31.00,54.00,722.00,950.00,2.00, 800L,0
14639,3402,1002,'2009-01-01 00:00:00',15,28.00,53.00,730.00,950.00,2.00,  755,1
14640,3420,1020,'2009-01-01 00:00:00',6,34.00,50.00,819.00,950.00,2.00, 1155,0
14641,3420,1020,'2010-04-02 00:00:00',6,38.00,50.00,831.00,950.00,2.00, 990L,1
14642,3420,1020,'2010-04-02 00:00:00',10,41.00,60.00,824.00,950.00,2.00, 990L,0
14643,3420,1020,'2009-01-01 00:00:00',10,29.00,60.00,798.00,950.00,1.00, 1155,1
14644,3420,1020,'2010-04-02 00:00:00',18,32.00,40.00,835.00,950.00,2.00, 990L,0
14645,3420,1020,'2009-01-01 00:00:00',18,36.00,40.00,856.00,950.00,3.00, 1155,1
14646,3420,1020,'2009-01-01 00:00:00',14,15.00,24.00,805.00,950.00,2.00, 1155,0
14647,3420,1020,'2010-04-02 00:00:00',14,8.00,24.00,782.00,950.00,1.00, 990L,1
14648,3420,1020,'2010-04-02 00:00:00',15,23.00,54.00,684.00,950.00,2.00, 990L,0
14649,3420,1020,'2009-01-01 00:00:00',15,23.00,54.00,704.00,950.00,2.00, 1155,1
14650,3421,1021,'2010-04-02 00:00:00',6,18.00,50.00,788.00,950.00,1.00, 640L,0
14651,3421,1021,'2009-01-01 00:00:00',6,29.00,49.00,810.00,950.00,2.00,  775,1
14652,3421,1021,'2009-01-01 00:00:00',10,0.00,0.00,332.00,950.00,2.00,  775,0
14653,3421,1021,'2010-04-02 00:00:00',10,29.00,60.00,798.00,950.00,1.00, 640L,1
14654,3421,1021,'2009-01-01 00:00:00',18,26.00,40.00,816.00,950.00,2.00,  775,0
14655,3421,1021,'2010-04-02 00:00:00',18,18.00,40.00,795.00,950.00,1.00, 640L,1
14656,3421,1021,'2010-04-02 00:00:00',14,7.00,24.00,782.00,950.00,1.00, 640L,0
14657,3421,1021,'2009-01-01 00:00:00',14,22.00,42.00,300.00,950.00,2.00,  775,1
14658,3421,1021,'2010-04-02 00:00:00',15,23.00,54.00,692.00,950.00,2.00, 640L,0
14659,3421,1021,'2009-01-01 00:00:00',15,21.00,53.00,708.00,950.00,2.00,  775,1
14660,3452,1052,'2010-04-02 00:00:00',6,32.00,50.00,817.00,950.00,2.00, 905L,0
14661,3452,1052,'2009-01-01 00:00:00',6,37.00,49.00,831.00,950.00,2.00,  845,1
14662,3452,1052,'2010-04-02 00:00:00',10,30.00,60.00,800.00,950.00,2.00, 905L,0
14663,3452,1052,'2009-01-01 00:00:00',10,0.00,0.00,350.00,950.00,3.00,  845,1
14664,3452,1052,'2009-01-01 00:00:00',18,29.00,40.00,825.00,950.00,2.00,  845,0
14665,3452,1052,'2010-04-02 00:00:00',18,29.00,40.00,825.00,950.00,2.00, 905L,1
14666,3452,1052,'2009-01-01 00:00:00',14,27.00,42.00,338.00,950.00,2.00,  845,0
14667,3452,1052,'2010-04-02 00:00:00',14,10.00,24.00,789.00,950.00,1.00, 905L,1
14668,3452,1052,'2009-01-01 00:00:00',15,32.00,53.00,742.00,950.00,2.00,  845,0
14669,3452,1052,'2010-04-02 00:00:00',15,36.00,54.00,742.00,950.00,2.00, 905L,1
14670,3465,1065,'2010-04-02 00:00:00',6,27.00,50.00,806.00,950.00,2.00, 670L,0
14671,3465,1065,'2009-01-01 00:00:00',6,34.00,49.00,822.00,950.00,2.00,  715,1
14672,3465,1065,'2010-04-02 00:00:00',10,51.00,60.00,852.00,950.00,3.00, 670L,0
14673,3465,1065,'2009-01-01 00:00:00',10,0.00,0.00,342.00,950.00,2.00,  715,1
14674,3465,1065,'2009-01-01 00:00:00',18,23.00,40.00,808.00,950.00,2.00,  715,0
14675,3465,1065,'2010-04-02 00:00:00',18,19.00,40.00,798.00,950.00,1.00, 670L,1
14676,3465,1065,'2009-01-01 00:00:00',14,27.00,42.00,330.00,950.00,2.00,  715,0
14677,3465,1065,'2010-04-02 00:00:00',14,12.00,24.00,789.00,950.00,1.00, 670L,1
14678,3465,1065,'2010-04-02 00:00:00',15,19.00,54.00,684.00,950.00,2.00, 670L,0
14679,3465,1065,'2009-01-01 00:00:00',15,22.00,53.00,700.00,950.00,2.00,  715,1
14680,3466,1066,'2009-01-01 00:00:00',6,40.00,49.00,840.00,950.00,2.00, 1085,0
14681,3466,1066,'2010-04-02 00:00:00',6,45.00,50.00,856.00,950.00,3.00,1060L,1
14682,3466,1066,'2009-01-01 00:00:00',10,0.00,0.00,416.00,950.00,3.00, 1085,0
14683,3466,1066,'2010-04-02 00:00:00',10,56.00,60.00,877.00,950.00,3.00,1060L,1
14684,3466,1066,'2009-01-01 00:00:00',18,37.00,40.00,864.00,950.00,3.00, 1085,0
14685,3466,1066,'2010-04-02 00:00:00',18,34.00,40.00,843.00,950.00,2.00,1060L,1
14686,3466,1066,'2009-01-01 00:00:00',14,37.00,42.00,379.00,950.00,3.00, 1085,0
14687,3466,1066,'2010-04-02 00:00:00',14,23.00,24.00,904.00,950.00,3.00,1060L,1
14688,3466,1066,'2010-04-02 00:00:00',15,48.00,54.00,820.00,950.00,3.00,1060L,0
14689,3466,1066,'2009-01-01 00:00:00',15,45.00,53.00,822.00,950.00,3.00, 1085,1
14690,3467,1067,'2009-01-01 00:00:00',6,38.00,49.00,834.00,950.00,2.00,  735,0
14691,3467,1067,'2010-04-02 00:00:00',6,41.00,50.00,839.00,950.00,2.00, 955L,1
14692,3467,1067,'2010-04-02 00:00:00',10,51.00,60.00,852.00,950.00,3.00, 955L,0
14693,3467,1067,'2009-01-01 00:00:00',10,0.00,0.00,362.00,950.00,3.00,  735,1
14694,3467,1067,'2009-01-01 00:00:00',18,24.00,40.00,811.00,950.00,2.00,  735,0
14695,3467,1067,'2010-04-02 00:00:00',18,31.00,40.00,831.00,950.00,2.00, 955L,1
14696,3467,1067,'2010-04-02 00:00:00',14,22.00,24.00,855.00,950.00,3.00, 955L,0
14697,3467,1067,'2009-01-01 00:00:00',14,32.00,42.00,345.00,950.00,2.00,  735,1
14698,3467,1067,'2009-01-01 00:00:00',15,32.00,53.00,742.00,950.00,2.00,  735,0
14699,3467,1067,'2010-04-02 00:00:00',15,35.00,54.00,746.00,950.00,2.00, 955L,1
14700,3468,1068,'2010-04-02 00:00:00',6,39.00,50.00,833.00,950.00,2.00, 825L,0
14701,3468,1068,'2009-01-01 00:00:00',6,39.00,49.00,837.00,950.00,2.00,  775,1
14702,3468,1068,'2009-01-01 00:00:00',10,0.00,0.00,307.00,950.00,2.00,  775,0
14703,3468,1068,'2010-04-02 00:00:00',10,33.00,60.00,806.00,950.00,2.00, 825L,1
14704,3468,1068,'2009-01-01 00:00:00',18,26.00,40.00,816.00,950.00,2.00,  775,0
14705,3468,1068,'2010-04-02 00:00:00',18,26.00,40.00,816.00,950.00,2.00, 825L,1
14706,3468,1068,'2010-04-02 00:00:00',14,17.00,24.00,815.00,950.00,2.00, 825L,0
14707,3468,1068,'2009-01-01 00:00:00',14,27.00,42.00,326.00,950.00,2.00,  775,1
14708,3468,1068,'2010-04-02 00:00:00',15,26.00,54.00,704.00,950.00,2.00, 825L,0
14709,3468,1068,'2009-01-01 00:00:00',15,28.00,53.00,730.00,950.00,2.00,  775,1
14710,3469,1069,'2009-01-01 00:00:00',6,29.00,49.00,810.00,950.00,2.00,  880,0
14711,3469,1069,'2010-04-02 00:00:00',6,37.00,50.00,828.00,950.00,2.00,1120L,1
14712,3469,1069,'2009-01-01 00:00:00',10,0.00,0.00,340.00,950.00,2.00,  880,0
14713,3469,1069,'2010-04-02 00:00:00',10,31.00,60.00,802.00,950.00,2.00,1120L,1
14714,3469,1069,'2009-01-01 00:00:00',18,30.00,40.00,829.00,950.00,2.00,  880,0
14715,3469,1069,'2010-04-02 00:00:00',18,35.00,40.00,850.00,950.00,3.00,1120L,1
14716,3469,1069,'2010-04-02 00:00:00',14,15.00,24.00,817.00,950.00,2.00,1120L,0
14717,3469,1069,'2009-01-01 00:00:00',14,27.00,42.00,322.00,950.00,2.00,  880,1
14718,3469,1069,'2009-01-01 00:00:00',15,26.00,53.00,726.00,950.00,2.00,  880,0
14719,3469,1069,'2010-04-02 00:00:00',15,39.00,54.00,764.00,950.00,2.00,1120L,1
14720,3498,1098,'2010-04-02 00:00:00',6,32.00,50.00,817.00,950.00,2.00, 780L,0
14721,3498,1098,'2009-01-01 00:00:00',6,33.00,49.00,820.00,950.00,2.00,  800,1
14722,3498,1098,'2009-01-01 00:00:00',10,0.00,0.00,332.00,950.00,2.00,  800,0
14723,3498,1098,'2010-04-02 00:00:00',10,44.00,60.00,831.00,950.00,2.00, 780L,1
14724,3498,1098,'2010-04-02 00:00:00',18,24.00,40.00,811.00,950.00,2.00, 780L,0
14725,3498,1098,'2009-01-01 00:00:00',18,27.00,40.00,819.00,950.00,2.00,  800,1
14726,3498,1098,'2010-04-02 00:00:00',14,16.00,24.00,824.00,950.00,2.00, 780L,0
14727,3498,1098,'2009-01-01 00:00:00',14,26.00,42.00,328.00,950.00,2.00,  800,1
14728,3498,1098,'2009-01-01 00:00:00',15,23.00,53.00,708.00,950.00,2.00,  800,0
14729,3498,1098,'2010-04-02 00:00:00',15,29.00,54.00,722.00,950.00,2.00, 780L,1
14730,3502,1102,'2010-04-02 00:00:00',6,41.00,50.00,839.00,950.00,2.00,1120L,0
14731,3502,1102,'2009-01-01 00:00:00',6,42.00,49.00,850.00,950.00,3.00,  735,1
14732,3502,1102,'2010-04-02 00:00:00',10,45.00,60.00,833.00,950.00,2.00,1120L,0
14733,3502,1102,'2009-01-01 00:00:00',10,0.00,0.00,367.00,950.00,3.00,  735,1
14734,3502,1102,'2009-01-01 00:00:00',18,24.00,40.00,811.00,950.00,2.00,  735,0
14735,3502,1102,'2010-04-02 00:00:00',18,35.00,40.00,850.00,950.00,3.00,1120L,1
14736,3502,1102,'2009-01-01 00:00:00',14,29.00,42.00,332.00,950.00,2.00,  735,0
14737,3502,1102,'2010-04-02 00:00:00',14,18.00,24.00,850.00,950.00,3.00,1120L,1
14738,3502,1102,'2009-01-01 00:00:00',15,25.00,53.00,726.00,950.00,2.00,  735,0
14739,3502,1102,'2010-04-02 00:00:00',15,38.00,54.00,746.00,950.00,2.00,1120L,1
14740,3520,1120,'2010-04-02 00:00:00',6,25.00,50.00,802.00,950.00,2.00, 505L,0
14741,3520,1120,'2009-01-01 00:00:00',6,27.00,49.00,805.00,950.00,2.00,  715,1
14742,3520,1120,'2009-01-01 00:00:00',10,0.00,0.00,307.00,950.00,2.00,  715,0
14743,3520,1120,'2010-04-02 00:00:00',10,28.00,60.00,796.00,950.00,1.00, 505L,1
14744,3520,1120,'2009-01-01 00:00:00',18,23.00,40.00,808.00,950.00,2.00,  715,0
14745,3520,1120,'2010-04-02 00:00:00',18,12.00,40.00,779.00,950.00,1.00, 505L,1
14746,3520,1120,'2010-04-02 00:00:00',14,6.00,24.00,777.00,950.00,1.00, 505L,0
14747,3520,1120,'2009-01-01 00:00:00',14,15.00,42.00,304.00,950.00,2.00,  715,1
14748,3520,1120,'2009-01-01 00:00:00',15,16.00,53.00,676.00,950.00,1.00,  715,0
14749,3520,1120,'2010-04-02 00:00:00',15,28.00,54.00,714.00,950.00,2.00, 505L,1
14750,3521,1121,'2009-01-01 00:00:00',6,42.00,49.00,850.00,950.00,3.00, 1085,0
14751,3521,1121,'2010-04-02 00:00:00',6,47.00,50.00,869.00,950.00,3.00,1155L,1
14752,3521,1121,'2010-04-02 00:00:00',10,56.00,60.00,877.00,950.00,3.00,1155L,0
14753,3521,1121,'2009-01-01 00:00:00',10,0.00,0.00,342.00,950.00,2.00, 1085,1
14754,3521,1121,'2009-01-01 00:00:00',18,36.00,40.00,856.00,950.00,3.00, 1085,0
14755,3521,1121,'2010-04-02 00:00:00',18,37.00,40.00,861.00,950.00,3.00,1155L,1
14756,3521,1121,'2009-01-01 00:00:00',14,31.00,42.00,356.00,950.00,3.00, 1085,0
14757,3521,1121,'2010-04-02 00:00:00',14,22.00,24.00,891.00,950.00,3.00,1155L,1
14758,3521,1121,'2010-04-02 00:00:00',15,49.00,54.00,840.00,950.00,3.00,1155L,1
14759,3552,1152,'2010-04-02 00:00:00',6,13.00,50.00,777.00,950.00,1.00, 600L,0
14760,3552,1152,'2009-01-01 00:00:00',6,21.00,49.00,791.00,950.00,1.00,  480,1
14761,3552,1152,'2010-04-02 00:00:00',10,25.00,60.00,790.00,950.00,1.00, 600L,0
14762,3552,1152,'2009-01-01 00:00:00',10,0.00,0.00,287.00,950.00,1.00,  480,1
14763,3552,1152,'2010-04-02 00:00:00',18,16.00,40.00,790.00,950.00,1.00, 600L,0
14764,3552,1152,'2009-01-01 00:00:00',18,12.00,40.00,778.00,950.00,1.00,  480,1
14765,3552,1152,'2009-01-01 00:00:00',14,6.00,42.00,277.00,950.00,1.00,  480,0
14766,3552,1152,'2010-04-02 00:00:00',14,6.00,24.00,767.00,950.00,1.00, 600L,1
14767,3552,1152,'2010-04-02 00:00:00',15,16.00,54.00,650.00,950.00,1.00, 600L,0
14768,3552,1152,'2009-01-01 00:00:00',15,14.00,53.00,672.00,950.00,1.00,  480,1
14769,3565,1165,'2010-04-02 00:00:00',6,39.00,50.00,833.00,950.00,2.00, 955L,0
14770,3565,1165,'2009-01-01 00:00:00',6,43.00,49.00,853.00,950.00,3.00, 1005,1
14771,3565,1165,'2010-04-02 00:00:00',10,48.00,60.00,842.00,950.00,2.00, 955L,0
14772,3565,1165,'2009-01-01 00:00:00',10,0.00,0.00,362.00,950.00,3.00, 1005,1
14773,3565,1165,'2009-01-01 00:00:00',18,34.00,40.00,845.00,950.00,2.00, 1005,0
14774,3565,1165,'2010-04-02 00:00:00',18,31.00,40.00,831.00,950.00,2.00, 955L,1
14775,3565,1165,'2010-04-02 00:00:00',14,12.00,24.00,813.00,950.00,2.00, 955L,0
14776,3565,1165,'2009-01-01 00:00:00',14,28.00,42.00,334.00,950.00,2.00, 1005,1
14777,3565,1165,'2009-01-01 00:00:00',15,33.00,53.00,750.00,950.00,2.00, 1005,0
14778,3565,1165,'2010-04-02 00:00:00',15,26.00,54.00,704.00,950.00,2.00, 955L,1
14779,3566,1166,'2009-01-01 00:00:00',6,43.00,49.00,853.00,950.00,3.00,  900,0
14780,3566,1166,'2010-04-02 00:00:00',6,45.00,50.00,856.00,950.00,3.00, 990L,1
14781,3566,1166,'2009-01-01 00:00:00',10,0.00,0.00,350.00,950.00,3.00,  900,0
14782,3566,1166,'2010-04-02 00:00:00',10,38.00,60.00,817.00,950.00,2.00, 990L,1
14783,3566,1166,'2009-01-01 00:00:00',18,31.00,40.00,832.00,950.00,2.00,  900,0
14784,3566,1166,'2010-04-02 00:00:00',18,32.00,40.00,835.00,950.00,2.00, 990L,1
14785,3566,1166,'2010-04-02 00:00:00',14,21.00,24.00,855.00,950.00,3.00, 990L,0
14786,3566,1166,'2009-01-01 00:00:00',14,28.00,42.00,336.00,950.00,2.00,  900,1
14787,3566,1166,'2009-01-01 00:00:00',15,34.00,53.00,762.00,950.00,2.00,  900,0
14788,3566,1166,'2010-04-02 00:00:00',15,41.00,54.00,768.00,950.00,2.00, 990L,1
14789,3567,1167,'2010-04-02 00:00:00',6,34.00,50.00,821.00,950.00,2.00,1025L,0
14790,3567,1167,'2009-01-01 00:00:00',6,36.00,49.00,828.00,950.00,2.00,  965,1
14791,3567,1167,'2009-01-01 00:00:00',10,0.00,0.00,319.00,950.00,2.00,  965,0
14792,3567,1167,'2010-04-02 00:00:00',10,37.00,60.00,815.00,950.00,2.00,1025L,1
14793,3567,1167,'2010-04-02 00:00:00',18,33.00,40.00,839.00,950.00,2.00,1025L,0
14794,3567,1167,'2009-01-01 00:00:00',18,33.00,40.00,840.00,950.00,2.00,  965,1
14795,3567,1167,'2010-04-02 00:00:00',14,20.00,24.00,844.00,950.00,2.00,1025L,0
14796,3567,1167,'2009-01-01 00:00:00',14,27.00,42.00,340.00,950.00,2.00,  965,1
14797,3567,1167,'2009-01-01 00:00:00',15,35.00,53.00,762.00,950.00,2.00,  965,0
14798,3567,1167,'2010-04-02 00:00:00',15,36.00,54.00,746.00,950.00,2.00,1025L,1
14799,9,9,'2010-04-02 00:00:00',6,23.00,50.00,792.00,950.00,1.00, 675L,0
14800,9,9,'2009-01-01 00:00:00',6,24.00,50.00,798.00,950.00,1.00,  540,1
14801,9,9,'2009-01-01 00:00:00',10,16.00,60.00,768.00,950.00,1.00,  540,1
14802,9,9,'2009-01-01 00:00:00',18,14.00,40.00,783.00,950.00,1.00,  540,0
14803,9,9,'2010-04-02 00:00:00',18,14.00,40.00,785.00,950.00,1.00, 675L,1
14804,9,9,'2010-04-02 00:00:00',14,9.00,60.00,745.00,950.00,1.00, 675L,0
14805,9,9,'2009-01-01 00:00:00',14,5.00,24.00,757.00,950.00,1.00,  540,1
14806,9,9,'2010-04-02 00:00:00',15,12.00,54.00,636.00,950.00,1.00, 675L,0
14807,9,9,'2009-01-01 00:00:00',15,16.00,54.00,672.00,950.00,1.00,  540,1
14808,11,11,'2009-01-01 00:00:00',6,32.00,50.00,815.00,950.00,2.00,  850,0
14809,11,11,'2010-04-02 00:00:00',6,33.00,50.00,817.00,950.00,2.00, 980L,1
14810,11,11,'2009-01-01 00:00:00',10,28.00,60.00,796.00,950.00,1.00,  850,0
14811,11,11,'2010-04-02 00:00:00',10,35.00,60.00,811.00,950.00,2.00, 980L,1
14812,11,11,'2009-01-01 00:00:00',18,27.00,40.00,819.00,950.00,2.00,  850,0
14813,11,11,'2010-04-02 00:00:00',18,29.00,40.00,822.00,950.00,2.00, 980L,1
14814,11,11,'2010-04-02 00:00:00',14,29.00,60.00,798.00,950.00,1.00, 980L,0
14815,11,11,'2009-01-01 00:00:00',14,13.00,24.00,810.00,950.00,2.00,  850,1
14816,11,11,'2009-01-01 00:00:00',15,24.00,54.00,712.00,950.00,2.00,  850,0
14817,11,11,'2010-04-02 00:00:00',15,31.00,54.00,730.00,950.00,2.00, 980L,1
14818,36,36,'2010-04-02 00:00:00',6,39.00,50.00,835.00,950.00,2.00,1210L,1
14819,36,36,'2010-04-02 00:00:00',10,57.00,60.00,890.00,950.00,3.00,1210L,1
14820,36,36,'2010-04-02 00:00:00',18,36.00,40.00,850.00,950.00,3.00,1210L,1
14821,36,36,'2010-04-02 00:00:00',14,56.00,60.00,882.00,950.00,3.00,1210L,1
14822,36,36,'2010-04-02 00:00:00',15,46.00,54.00,842.00,950.00,3.00,1210L,1
14823,37,37,'2010-04-02 00:00:00',6,41.00,50.00,842.00,950.00,2.00,1030L,0
14824,37,37,'2009-01-01 00:00:00',6,43.00,50.00,846.00,950.00,2.00, 1155,1
14825,37,37,'2010-04-02 00:00:00',10,49.00,60.00,846.00,950.00,2.00,1030L,0
14826,37,37,'2009-01-01 00:00:00',10,50.00,60.00,850.00,950.00,3.00, 1155,1
14827,37,37,'2009-01-01 00:00:00',18,36.00,40.00,856.00,950.00,3.00, 1155,0
14828,37,37,'2010-04-02 00:00:00',18,31.00,40.00,828.00,950.00,2.00,1030L,1
14829,37,37,'2009-01-01 00:00:00',14,19.00,24.00,823.00,950.00,2.00, 1155,0
14830,37,37,'2010-04-02 00:00:00',14,52.00,60.00,859.00,950.00,3.00,1030L,1
14831,37,37,'2009-01-01 00:00:00',15,42.00,54.00,790.00,950.00,3.00, 1155,0
14832,37,37,'2010-04-02 00:00:00',15,40.00,54.00,792.00,950.00,3.00,1030L,1
14833,38,38,'2010-04-02 00:00:00',6,43.00,50.00,850.00,950.00,3.00,1210L,0
14834,38,38,'2009-01-01 00:00:00',6,46.00,50.00,861.00,950.00,3.00, 1155,1
14835,38,38,'2009-01-01 00:00:00',10,56.00,60.00,880.00,950.00,3.00, 1155,0
14836,38,38,'2010-04-02 00:00:00',10,58.00,60.00,902.00,950.00,3.00,1210L,1
14837,38,38,'2009-01-01 00:00:00',18,38.00,40.00,874.00,950.00,3.00, 1155,0
14838,38,38,'2010-04-02 00:00:00',18,36.00,40.00,850.00,950.00,3.00,1210L,1
14839,38,38,'2009-01-01 00:00:00',14,20.00,24.00,880.00,950.00,3.00, 1155,0
14840,38,38,'2010-04-02 00:00:00',14,57.00,60.00,891.00,950.00,3.00,1210L,1
14841,38,38,'2009-01-01 00:00:00',15,48.00,54.00,830.00,950.00,3.00, 1155,0
14842,38,38,'2010-04-02 00:00:00',15,46.00,54.00,834.00,950.00,3.00,1210L,1
14843,39,39,'2010-04-02 00:00:00',6,45.00,50.00,861.00,950.00,3.00,1210L,0
14844,39,39,'2009-01-01 00:00:00',6,47.00,50.00,868.00,950.00,3.00, 1120,1
14845,39,39,'2010-04-02 00:00:00',10,53.00,60.00,863.00,950.00,3.00,1210L,0
14846,39,39,'2009-01-01 00:00:00',10,49.00,60.00,847.00,950.00,2.00, 1120,1
14847,39,39,'2009-01-01 00:00:00',18,35.00,40.00,850.00,950.00,3.00, 1120,0
14848,39,39,'2010-04-02 00:00:00',18,37.00,40.00,856.00,950.00,3.00,1210L,1
14849,39,39,'2009-01-01 00:00:00',14,22.00,24.00,880.00,950.00,3.00, 1120,0
14850,39,39,'2010-04-02 00:00:00',14,58.00,60.00,904.00,950.00,3.00,1210L,1
14851,39,39,'2009-01-01 00:00:00',15,47.00,54.00,822.00,950.00,3.00, 1120,0
14852,39,39,'2010-04-02 00:00:00',15,48.00,54.00,864.00,950.00,3.00,1210L,1
14853,40,40,'2010-04-02 00:00:00',6,45.00,50.00,861.00,950.00,3.00,1210L,0
14854,40,40,'2009-01-01 00:00:00',6,49.00,50.00,894.00,950.00,3.00, 1035,1
14855,40,40,'2010-04-02 00:00:00',10,55.00,60.00,874.00,950.00,3.00,1210L,0
14856,40,40,'2009-01-01 00:00:00',10,52.00,60.00,858.00,950.00,3.00, 1035,1
14857,40,40,'2009-01-01 00:00:00',18,33.00,40.00,840.00,950.00,2.00, 1035,0
14858,40,40,'2010-04-02 00:00:00',18,39.00,40.00,880.00,950.00,3.00,1210L,1
14859,40,40,'2009-01-01 00:00:00',14,20.00,24.00,862.00,950.00,3.00, 1035,0
14860,40,40,'2010-04-02 00:00:00',14,54.00,60.00,869.00,950.00,3.00,1210L,1
14861,40,40,'2009-01-01 00:00:00',15,37.00,54.00,766.00,950.00,2.00, 1035,0
14862,40,40,'2010-04-02 00:00:00',15,42.00,54.00,804.00,950.00,3.00,1210L,1
14863,79,79,'2009-01-01 00:00:00',6,28.00,50.00,806.00,950.00,2.00, 1075,0
14864,79,79,'2010-04-02 00:00:00',6,37.00,50.00,829.00,950.00,2.00, 915L,1
14865,79,79,'2010-04-02 00:00:00',10,45.00,60.00,834.00,950.00,2.00, 915L,0
14866,79,79,'2009-01-01 00:00:00',10,41.00,60.00,824.00,950.00,2.00, 1075,1
14867,79,79,'2009-01-01 00:00:00',18,34.00,40.00,845.00,950.00,2.00, 1075,0
14868,79,79,'2010-04-02 00:00:00',18,26.00,40.00,814.00,950.00,2.00, 915L,1
14869,79,79,'2009-01-01 00:00:00',14,18.00,24.00,816.00,950.00,2.00, 1075,0
14870,79,79,'2010-04-02 00:00:00',14,40.00,60.00,822.00,950.00,2.00, 915L,1
14871,79,79,'2009-01-01 00:00:00',15,34.00,54.00,746.00,950.00,2.00, 1075,0
14872,79,79,'2010-04-02 00:00:00',15,35.00,54.00,758.00,950.00,2.00, 915L,1
14873,83,83,'2010-04-02 00:00:00',6,33.00,50.00,817.00,950.00,2.00,1030L,0
14874,83,83,'2009-01-01 00:00:00',6,37.00,50.00,827.00,950.00,2.00,  965,1
14875,83,83,'2009-01-01 00:00:00',10,38.00,60.00,817.00,950.00,2.00,  965,0
14876,83,83,'2010-04-02 00:00:00',10,39.00,60.00,819.00,950.00,2.00,1030L,1
14877,83,83,'2010-04-02 00:00:00',18,31.00,40.00,828.00,950.00,2.00,1030L,0
14878,83,83,'2009-01-01 00:00:00',18,31.00,40.00,832.00,950.00,2.00,  965,1
