StandardizedTestDomainScoreID,StandardizedTestScoreID,StandardizedTestDomainID,RawScore,PossibleRawScore
102725,17979,25,30.00,30.00
102726,17980,26,4.00,7.00
102727,17980,27,6.00,6.00
102728,17980,28,13.00,17.00
102729,17980,26,21.00,24.00
102730,17981,26,9.00,11.00
102731,17981,27,9.00,10.00
102732,17981,28,15.00,17.00
102733,17981,26,14.00,16.00
102734,17982,1,0.00,0.00
102735,17982,2,13.00,15.00
102736,17982,3,0.00,0.00
102737,17982,4,0.00,0.00
102738,17982,5,27.00,35.00
102739,17982,6,0.00,0.00
102740,17983,1,0.00,0.00
102741,17983,2,23.00,23.00
102742,17983,3,0.00,0.00
102743,17983,4,0.00,0.00
102744,17983,5,25.00,27.00
102745,17983,6,0.00,0.00
102746,17984,7,0.00,0.00
102747,17984,8,0.00,0.00
102748,17984,9,0.00,0.00
102749,17984,10,0.00,0.00
102750,17984,11,0.00,0.00
102751,17985,7,0.00,0.00
102752,17985,8,0.00,0.00
102753,17985,9,0.00,0.00
102754,17985,10,0.00,0.00
102755,17985,11,0.00,0.00
102756,17986,12,11.00,18.00
102757,17986,13,0.00,0.00
102758,17986,14,5.00,6.00
102759,17986,15,16.00,16.00
102760,17986,16,0.00,0.00
102761,17987,12,6.00,6.00
102762,17987,13,14.00,16.00
102763,17987,14,4.00,6.00
102764,17987,15,11.00,12.00
102765,17987,16,0.00,0.00
102766,17988,17,0.00,0.00
102767,17988,18,17.00,21.00
102768,17988,19,0.00,0.00
102769,17988,20,0.00,0.00
102770,17988,21,0.00,0.00
102771,17988,22,7.00,11.00
102772,17988,23,9.00,9.00
102773,17988,24,0.00,0.00
102774,17988,25,27.00,30.00
102775,17989,17,0.00,0.00
102776,17989,18,0.00,0.00
102777,17989,19,0.00,0.00
102778,17989,20,0.00,0.00
102779,17989,21,0.00,0.00
102780,17989,22,10.00,11.00
102781,17989,23,0.00,0.00
102782,17989,24,0.00,0.00
102783,17989,25,0.00,0.00
102784,17990,26,6.00,11.00
102785,17990,27,9.00,10.00
102786,17990,28,15.00,17.00
102787,17990,26,10.00,16.00
102788,17991,26,6.00,7.00
102789,17991,27,6.00,6.00
102790,17991,28,13.00,17.00
102791,17991,26,18.00,24.00
102792,17992,1,0.00,0.00
102793,17992,2,9.00,15.00
102794,17992,3,0.00,0.00
102795,17992,4,0.00,0.00
102796,17992,5,24.00,35.00
102797,17992,6,0.00,0.00
102798,17993,1,0.00,0.00
102799,17993,2,13.00,23.00
102800,17993,3,0.00,0.00
102801,17993,4,0.00,0.00
102802,17993,5,25.00,27.00
102803,17993,6,0.00,0.00
102804,17994,7,0.00,0.00
102805,17994,8,0.00,0.00
102806,17994,9,0.00,0.00
102807,17994,10,0.00,0.00
102808,17994,11,0.00,0.00
102809,17995,7,0.00,0.00
102810,17995,8,0.00,0.00
102811,17995,9,0.00,0.00
102812,17995,10,0.00,0.00
102813,17995,11,0.00,0.00
102814,17996,12,11.00,18.00
102815,17996,13,0.00,0.00
102816,17996,14,4.00,6.00
102817,17996,15,12.00,16.00
102818,17996,16,0.00,0.00
102819,17997,12,5.00,6.00
102820,17997,13,14.00,16.00
102821,17997,14,5.00,6.00
102822,17997,15,11.00,12.00
102823,17997,16,0.00,0.00
102824,17998,17,0.00,0.00
102825,17998,18,13.00,21.00
102826,17998,19,0.00,0.00
102827,17998,20,0.00,0.00
102828,17998,21,0.00,0.00
102829,17998,22,9.00,11.00
102830,17998,23,8.00,9.00
102831,17998,24,0.00,0.00
102832,17998,25,25.00,30.00
102833,17999,17,0.00,0.00
102834,17999,18,0.00,0.00
102835,17999,19,0.00,0.00
102836,17999,20,0.00,0.00
102837,17999,21,0.00,0.00
102838,17999,22,10.00,11.00
102839,17999,23,0.00,0.00
102840,17999,24,0.00,0.00
102841,17999,25,0.00,0.00
102842,18000,26,5.00,7.00
102843,18000,27,4.00,6.00
102844,18000,28,9.00,17.00
102845,18000,26,13.00,24.00
102846,18001,26,7.00,11.00
102847,18001,27,3.00,10.00
102848,18001,28,10.00,17.00
102849,18001,26,9.00,16.00
102850,18002,1,0.00,0.00
102851,18002,2,22.00,23.00
102852,18002,3,0.00,0.00
102853,18002,4,0.00,0.00
102854,18002,5,26.00,27.00
102855,18002,6,0.00,0.00
102856,18003,1,0.00,0.00
102857,18003,2,15.00,15.00
102858,18003,3,0.00,0.00
102859,18003,4,0.00,0.00
102860,18003,5,35.00,35.00
102861,18003,6,0.00,0.00
102862,18004,7,0.00,0.00
102863,18004,8,0.00,0.00
102864,18004,9,0.00,0.00
102865,18004,10,0.00,0.00
102866,18004,11,0.00,0.00
102867,18005,7,0.00,0.00
102868,18005,8,0.00,0.00
102869,18005,9,0.00,0.00
102870,18005,10,0.00,0.00
102871,18005,11,0.00,0.00
102872,18006,12,6.00,6.00
102873,18006,13,15.00,16.00
102874,18006,14,5.00,6.00
102875,18006,15,10.00,12.00
102876,18006,16,0.00,0.00
102877,18007,12,18.00,18.00
102878,18007,13,0.00,0.00
102879,18007,14,6.00,6.00
102880,18007,15,15.00,16.00
102881,18007,16,0.00,0.00
102882,18008,17,0.00,0.00
102883,18008,18,20.00,21.00
102884,18008,19,0.00,0.00
102885,18008,20,0.00,0.00
102886,18008,21,0.00,0.00
102887,18008,22,11.00,11.00
102888,18008,23,8.00,9.00
102889,18008,24,0.00,0.00
102890,18008,25,29.00,30.00
102891,18009,17,0.00,0.00
102892,18009,18,0.00,0.00
102893,18009,19,0.00,0.00
102894,18009,20,0.00,0.00
102895,18009,21,0.00,0.00
102896,18009,22,10.00,11.00
102897,18009,23,0.00,0.00
102898,18009,24,0.00,0.00
102899,18009,25,0.00,0.00
102900,18010,26,6.00,7.00
102901,18010,27,6.00,6.00
102902,18010,28,15.00,17.00
102903,18010,26,23.00,24.00
102904,18011,26,11.00,11.00
102905,18011,27,10.00,10.00
102906,18011,28,17.00,17.00
102907,18011,26,14.00,16.00
102908,18012,1,0.00,0.00
102909,18012,2,9.00,15.00
102910,18012,3,0.00,0.00
102911,18012,4,0.00,0.00
102912,18012,5,24.00,35.00
102913,18012,6,0.00,0.00
102914,18013,1,0.00,0.00
102915,18013,2,15.00,23.00
102916,18013,3,0.00,0.00
102917,18013,4,0.00,0.00
102918,18013,5,26.00,27.00
102919,18013,6,0.00,0.00
102920,18014,7,0.00,0.00
102921,18014,8,0.00,0.00
102922,18014,9,0.00,0.00
102923,18014,10,0.00,0.00
102924,18014,11,0.00,0.00
102925,18015,7,0.00,0.00
102926,18015,8,0.00,0.00
102927,18015,9,0.00,0.00
102928,18015,10,0.00,0.00
102929,18015,11,0.00,0.00
102930,18016,12,2.00,6.00
102931,18016,13,8.00,16.00
102932,18016,14,3.00,6.00
102933,18016,15,8.00,12.00
102934,18016,16,0.00,0.00
102935,18017,12,16.00,18.00
102936,18017,13,0.00,0.00
102937,18017,14,3.00,6.00
102938,18017,15,13.00,16.00
102939,18017,16,0.00,0.00
102940,18018,17,0.00,0.00
102941,18018,18,0.00,0.00
102942,18018,19,0.00,0.00
102943,18018,20,0.00,0.00
102944,18018,21,0.00,0.00
102945,18018,22,9.00,11.00
102946,18018,23,0.00,0.00
102947,18018,24,0.00,0.00
102948,18018,25,0.00,0.00
102949,18019,17,0.00,0.00
102950,18019,18,11.00,21.00
102951,18019,19,0.00,0.00
102952,18019,20,0.00,0.00
102953,18019,21,0.00,0.00
102954,18019,22,7.00,11.00
102955,18019,23,5.00,9.00
102956,18019,24,0.00,0.00
102957,18019,25,16.00,30.00
102958,18020,26,2.00,7.00
102959,18020,27,3.00,6.00
102960,18020,28,6.00,17.00
102961,18020,26,14.00,24.00
102962,18021,26,7.00,11.00
102963,18021,27,5.00,10.00
102964,18021,28,10.00,17.00
102965,18021,26,7.00,16.00
102966,18022,1,0.00,0.00
102967,18022,2,9.00,15.00
102968,18022,3,0.00,0.00
102969,18022,4,0.00,0.00
102970,18022,5,19.00,35.00
102971,18022,6,0.00,0.00
102972,18023,1,0.00,0.00
102973,18023,2,17.00,23.00
102974,18023,3,0.00,0.00
102975,18023,4,0.00,0.00
102976,18023,5,18.00,27.00
102977,18023,6,0.00,0.00
102978,18024,7,0.00,0.00
102979,18024,8,0.00,0.00
102980,18024,9,0.00,0.00
102981,18024,10,0.00,0.00
102982,18024,11,0.00,0.00
102983,18025,7,0.00,0.00
102984,18025,8,0.00,0.00
102985,18025,9,0.00,0.00
102986,18025,10,0.00,0.00
102987,18025,11,0.00,0.00
102988,18026,12,4.00,6.00
102989,18026,13,10.00,16.00
102990,18026,14,4.00,6.00
102991,18026,15,11.00,12.00
102992,18026,16,0.00,0.00
102993,18027,12,15.00,18.00
102994,18027,13,0.00,0.00
102995,18027,14,4.00,6.00
102996,18027,15,12.00,16.00
102997,18027,16,0.00,0.00
102998,18028,17,0.00,0.00
102999,18028,18,9.00,21.00
103000,18028,19,0.00,0.00
103001,18028,20,0.00,0.00
103002,18028,21,0.00,0.00
103003,18028,22,5.00,11.00
103004,18028,23,5.00,9.00
103005,18028,24,0.00,0.00
103006,18028,25,20.00,30.00
103007,18029,17,0.00,0.00
103008,18029,18,0.00,0.00
103009,18029,19,0.00,0.00
103010,18029,20,0.00,0.00
103011,18029,21,0.00,0.00
103012,18029,22,6.00,11.00
103013,18029,23,0.00,0.00
103014,18029,24,0.00,0.00
103015,18029,25,0.00,0.00
103016,18030,26,3.00,7.00
103017,18030,27,4.00,6.00
103018,18030,28,7.00,17.00
103019,18030,26,15.00,24.00
103020,18031,26,5.00,11.00
103021,18031,27,4.00,10.00
103022,18031,28,13.00,17.00
103023,18031,26,11.00,16.00
103024,18032,1,0.00,0.00
103025,18032,2,14.00,14.00
103026,18032,3,0.00,0.00
103027,18032,4,0.00,0.00
103028,18032,5,30.00,35.00
103029,18032,6,0.00,0.00
103030,18033,7,0.00,0.00
103031,18033,8,0.00,0.00
103032,18033,9,0.00,0.00
103033,18033,10,0.00,0.00
103034,18033,11,0.00,0.00
103035,18034,12,7.00,7.00
103036,18034,13,11.00,17.00
103037,18034,14,4.00,6.00
103038,18034,15,7.00,10.00
103039,18034,16,0.00,0.00
103040,18035,17,8.00,16.00
103041,18035,18,0.00,0.00
103042,18035,19,0.00,0.00
103043,18035,20,0.00,0.00
103044,18035,21,4.00,13.00
103045,18035,22,5.00,11.00
103046,18035,23,0.00,0.00
103047,18035,24,0.00,0.00
103048,18035,25,0.00,0.00
103049,18036,26,2.00,7.00
103050,18036,27,2.00,6.00
103051,18036,28,6.00,17.00
103052,18036,26,4.00,24.00
103053,18037,1,0.00,0.00
103054,18037,2,22.00,23.00
103055,18037,3,0.00,0.00
103056,18037,4,0.00,0.00
103057,18037,5,23.00,27.00
103058,18037,6,0.00,0.00
103059,18038,1,0.00,0.00
103060,18038,2,14.00,15.00
103061,18038,3,0.00,0.00
103062,18038,4,0.00,0.00
103063,18038,5,31.00,35.00
103064,18038,6,0.00,0.00
103065,18039,7,0.00,0.00
103066,18039,8,0.00,0.00
103067,18039,9,0.00,0.00
103068,18039,10,0.00,0.00
103069,18039,11,0.00,0.00
103070,18040,7,0.00,0.00
103071,18040,8,0.00,0.00
103072,18040,9,0.00,0.00
103073,18040,10,0.00,0.00
103074,18040,11,0.00,0.00
103075,18041,12,4.00,6.00
103076,18041,13,13.00,16.00
103077,18041,14,6.00,6.00
103078,18041,15,9.00,12.00
103079,18041,16,0.00,0.00
103080,18042,12,17.00,18.00
103081,18042,13,0.00,0.00
103082,18042,14,6.00,6.00
103083,18042,15,13.00,16.00
103084,18042,16,0.00,0.00
103085,18043,17,0.00,0.00
103086,18043,18,20.00,21.00
103087,18043,19,0.00,0.00
103088,18043,20,0.00,0.00
103089,18043,21,0.00,0.00
103090,18043,22,9.00,11.00
103091,18043,23,8.00,9.00
103092,18043,24,0.00,0.00
103093,18043,25,30.00,30.00
103094,18044,17,0.00,0.00
103095,18044,18,0.00,0.00
103096,18044,19,0.00,0.00
103097,18044,20,0.00,0.00
103098,18044,21,0.00,0.00
103099,18044,22,11.00,11.00
103100,18044,23,0.00,0.00
103101,18044,24,0.00,0.00
103102,18044,25,0.00,0.00
103103,18045,26,10.00,11.00
103104,18045,27,8.00,10.00
103105,18045,28,15.00,17.00
103106,18045,26,12.00,16.00
103107,18046,26,6.00,7.00
103108,18046,27,5.00,6.00
103109,18046,28,15.00,17.00
103110,18046,26,23.00,24.00
103111,18047,1,0.00,0.00
103112,18047,2,17.00,23.00
103113,18047,3,0.00,0.00
103114,18047,4,0.00,0.00
103115,18047,5,19.00,27.00
103116,18047,6,0.00,0.00
103117,18048,1,0.00,0.00
103118,18048,2,11.00,15.00
103119,18048,3,0.00,0.00
103120,18048,4,0.00,0.00
103121,18048,5,27.00,35.00
103122,18048,6,0.00,0.00
103123,18049,7,0.00,0.00
103124,18049,8,0.00,0.00
103125,18049,9,0.00,0.00
103126,18049,10,0.00,0.00
103127,18049,11,0.00,0.00
103128,18050,7,0.00,0.00
103129,18050,8,0.00,0.00
103130,18050,9,0.00,0.00
103131,18050,10,0.00,0.00
103132,18050,11,0.00,0.00
103133,18051,12,18.00,18.00
103134,18051,13,0.00,0.00
103135,18051,14,5.00,6.00
103136,18051,15,15.00,16.00
103137,18051,16,0.00,0.00
103138,18052,12,2.00,6.00
103139,18052,13,11.00,16.00
103140,18052,14,5.00,6.00
103141,18052,15,9.00,12.00
103142,18052,16,0.00,0.00
103143,18053,17,0.00,0.00
103144,18053,18,0.00,0.00
103145,18053,19,0.00,0.00
103146,18053,20,0.00,0.00
103147,18053,21,0.00,0.00
103148,18053,22,7.00,11.00
103149,18053,23,0.00,0.00
103150,18053,24,0.00,0.00
103151,18053,25,0.00,0.00
103152,18054,17,0.00,0.00
103153,18054,18,7.00,21.00
103154,18054,19,0.00,0.00
103155,18054,20,0.00,0.00
103156,18054,21,0.00,0.00
103157,18054,22,6.00,11.00
103158,18054,23,3.00,9.00
103159,18054,24,0.00,0.00
103160,18054,25,17.00,30.00
103161,18055,26,4.00,7.00
103162,18055,27,2.00,6.00
103163,18055,28,12.00,17.00
103164,18055,26,15.00,24.00
103165,18056,26,6.00,11.00
103166,18056,27,6.00,10.00
103167,18056,28,10.00,17.00
103168,18056,26,7.00,16.00
103169,18057,1,0.00,0.00
103170,18057,2,17.00,23.00
103171,18057,3,0.00,0.00
103172,18057,4,0.00,0.00
103173,18057,5,18.00,27.00
103174,18057,6,0.00,0.00
103175,18058,1,0.00,0.00
103176,18058,2,10.00,15.00
103177,18058,3,0.00,0.00
103178,18058,4,0.00,0.00
103179,18058,5,28.00,35.00
103180,18058,6,0.00,0.00
103181,18059,7,0.00,0.00
103182,18059,8,0.00,0.00
103183,18059,9,0.00,0.00
103184,18059,10,0.00,0.00
103185,18059,11,0.00,0.00
103186,18060,7,0.00,0.00
103187,18060,8,0.00,0.00
103188,18060,9,0.00,0.00
103189,18060,10,0.00,0.00
103190,18060,11,0.00,0.00
103191,18061,12,5.00,6.00
103192,18061,13,9.00,16.00
103193,18061,14,4.00,6.00
103194,18061,15,8.00,12.00
103195,18061,16,0.00,0.00
103196,18062,12,13.00,18.00
103197,18062,13,0.00,0.00
103198,18062,14,4.00,6.00
103199,18062,15,9.00,16.00
103200,18062,16,0.00,0.00
103201,18063,17,0.00,0.00
103202,18063,18,0.00,0.00
103203,18063,19,0.00,0.00
103204,18063,20,0.00,0.00
103205,18063,21,0.00,0.00
103206,18063,22,10.00,11.00
103207,18063,23,0.00,0.00
103208,18063,24,0.00,0.00
103209,18063,25,0.00,0.00
103210,18064,17,0.00,0.00
103211,18064,18,10.00,21.00
103212,18064,19,0.00,0.00
103213,18064,20,0.00,0.00
103214,18064,21,0.00,0.00
103215,18064,22,6.00,11.00
103216,18064,23,6.00,9.00
103217,18064,24,0.00,0.00
103218,18064,25,18.00,30.00
103219,18065,26,5.00,7.00
103220,18065,27,6.00,6.00
103221,18065,28,9.00,17.00
103222,18065,26,20.00,24.00
103223,18066,26,6.00,11.00
103224,18066,27,3.00,10.00
103225,18066,28,11.00,17.00
103226,18066,26,10.00,16.00
103227,18067,1,0.00,0.00
103228,18067,2,10.00,15.00
103229,18067,3,0.00,0.00
103230,18067,4,0.00,0.00
103231,18067,5,28.00,35.00
103232,18067,6,0.00,0.00
103233,18068,1,0.00,0.00
103234,18068,2,21.00,23.00
103235,18068,3,0.00,0.00
103236,18068,4,0.00,0.00
103237,18068,5,24.00,27.00
103238,18068,6,0.00,0.00
103239,18069,7,0.00,0.00
103240,18069,8,0.00,0.00
103241,18069,9,0.00,0.00
103242,18069,10,0.00,0.00
103243,18069,11,0.00,0.00
103244,18070,7,0.00,0.00
103245,18070,8,0.00,0.00
103246,18070,9,0.00,0.00
103247,18070,10,0.00,0.00
103248,18070,11,0.00,0.00
103249,18071,12,17.00,18.00
103250,18071,13,0.00,0.00
103251,18071,14,4.00,6.00
103252,18071,15,14.00,16.00
103253,18071,16,0.00,0.00
103254,18072,12,6.00,6.00
103255,18072,13,14.00,16.00
103256,18072,14,5.00,6.00
103257,18072,15,11.00,12.00
103258,18072,16,0.00,0.00
103259,18073,17,0.00,0.00
103260,18073,18,18.00,21.00
103261,18073,19,0.00,0.00
103262,18073,20,0.00,0.00
103263,18073,21,0.00,0.00
103264,18073,22,10.00,11.00
103265,18073,23,9.00,9.00
103266,18073,24,0.00,0.00
103267,18073,25,23.00,30.00
103268,18074,17,0.00,0.00
103269,18074,18,0.00,0.00
103270,18074,19,0.00,0.00
103271,18074,20,0.00,0.00
103272,18074,21,0.00,0.00
103273,18074,22,11.00,11.00
103274,18074,23,0.00,0.00
103275,18074,24,0.00,0.00
103276,18074,25,0.00,0.00
103277,18075,26,7.00,11.00
103278,18075,27,8.00,10.00
103279,18075,28,11.00,17.00
103280,18075,26,10.00,16.00
103281,18076,26,5.00,7.00
103282,18076,27,5.00,6.00
103283,18076,28,14.00,17.00
103284,18076,26,17.00,24.00
103285,18077,1,0.00,0.00
103286,18077,2,8.00,14.00
103287,18077,3,0.00,0.00
103288,18077,4,0.00,0.00
103289,18077,5,14.00,35.00
103290,18077,6,0.00,0.00
103291,18078,7,0.00,0.00
103292,18078,8,0.00,0.00
103293,18078,9,0.00,0.00
103294,18078,10,0.00,0.00
103295,18078,11,0.00,0.00
103296,18079,12,3.00,7.00
103297,18079,13,4.00,17.00
103298,18079,14,4.00,6.00
103299,18079,15,6.00,10.00
103300,18079,16,0.00,0.00
103301,18080,17,6.00,16.00
103302,18080,18,0.00,0.00
103303,18080,19,0.00,0.00
103304,18080,20,0.00,0.00
103305,18080,21,2.00,13.00
103306,18080,22,3.00,11.00
103307,18080,23,0.00,0.00
103308,18080,24,0.00,0.00
103309,18080,25,0.00,0.00
103310,18081,26,1.00,7.00
103311,18081,27,4.00,6.00
103312,18081,28,7.00,17.00
103313,18081,26,7.00,24.00
103314,18082,1,0.00,0.00
103315,18082,2,11.00,15.00
103316,18082,3,0.00,0.00
103317,18082,4,0.00,0.00
103318,18082,5,24.00,35.00
103319,18082,6,0.00,0.00
103320,18083,1,0.00,0.00
103321,18083,2,15.00,23.00
103322,18083,3,0.00,0.00
103323,18083,4,0.00,0.00
103324,18083,5,23.00,27.00
103325,18083,6,0.00,0.00
103326,18084,7,0.00,0.00
103327,18084,8,0.00,0.00
103328,18084,9,0.00,0.00
103329,18084,10,0.00,0.00
103330,18084,11,0.00,0.00
103331,18085,7,0.00,0.00
103332,18085,8,0.00,0.00
103333,18085,9,0.00,0.00
103334,18085,10,0.00,0.00
103335,18085,11,0.00,0.00
103336,18086,12,16.00,18.00
103337,18086,13,0.00,0.00
103338,18086,14,5.00,6.00
103339,18086,15,15.00,16.00
103340,18086,16,0.00,0.00
103341,18087,12,4.00,6.00
103342,18087,13,12.00,16.00
103343,18087,14,3.00,6.00
103344,18087,15,9.00,12.00
103345,18087,16,0.00,0.00
103346,18088,17,0.00,0.00
103347,18088,18,8.00,21.00
103348,18088,19,0.00,0.00
103349,18088,20,0.00,0.00
103350,18088,21,0.00,0.00
103351,18088,22,8.00,11.00
103352,18088,23,4.00,9.00
103353,18088,24,0.00,0.00
103354,18088,25,13.00,30.00
103355,18089,17,0.00,0.00
103356,18089,18,0.00,0.00
103357,18089,19,0.00,0.00
103358,18089,20,0.00,0.00
103359,18089,21,0.00,0.00
103360,18089,22,11.00,11.00
103361,18089,23,0.00,0.00
103362,18089,24,0.00,0.00
103363,18089,25,0.00,0.00
103364,18090,26,5.00,11.00
103365,18090,27,3.00,10.00
103366,18090,28,13.00,17.00
103367,18090,26,9.00,16.00
103368,18091,26,4.00,7.00
103369,18091,27,4.00,6.00
103370,18091,28,9.00,17.00
103371,18091,26,16.00,24.00
103372,18092,1,0.00,0.00
103373,18092,2,14.00,15.00
103374,18092,3,0.00,0.00
103375,18092,4,0.00,0.00
103376,18092,5,34.00,35.00
103377,18092,6,0.00,0.00
103378,18093,1,0.00,0.00
103379,18093,2,22.00,23.00
103380,18093,3,0.00,0.00
103381,18093,4,0.00,0.00
103382,18093,5,27.00,27.00
103383,18093,6,0.00,0.00
103384,18094,7,0.00,0.00
103385,18094,8,0.00,0.00
103386,18094,9,0.00,0.00
103387,18094,10,0.00,0.00
103388,18094,11,0.00,0.00
103389,18095,7,0.00,0.00
103390,18095,8,0.00,0.00
103391,18095,9,0.00,0.00
103392,18095,10,0.00,0.00
103393,18095,11,0.00,0.00
103394,18096,12,5.00,6.00
103395,18096,13,16.00,16.00
103396,18096,14,6.00,6.00
103397,18096,15,11.00,12.00
103398,18096,16,0.00,0.00
103399,18097,12,17.00,18.00
103400,18097,13,0.00,0.00
103401,18097,14,6.00,6.00
103402,18097,15,15.00,16.00
103403,18097,16,0.00,0.00
103404,18098,17,0.00,0.00
103405,18098,18,18.00,21.00
103406,18098,19,0.00,0.00
103407,18098,20,0.00,0.00
103408,18098,21,0.00,0.00
103409,18098,22,10.00,11.00
103410,18098,23,8.00,9.00
103411,18098,24,0.00,0.00
103412,18098,25,23.00,30.00
103413,18099,17,0.00,0.00
103414,18099,18,0.00,0.00
103415,18099,19,0.00,0.00
103416,18099,20,0.00,0.00
103417,18099,21,0.00,0.00
103418,18099,22,11.00,11.00
103419,18099,23,0.00,0.00
103420,18099,24,0.00,0.00
103421,18099,25,0.00,0.00
103422,18100,26,7.00,11.00
103423,18100,27,4.00,10.00
103424,18100,28,13.00,17.00
103425,18100,26,9.00,16.00
103426,18101,26,5.00,7.00
103427,18101,27,3.00,6.00
103428,18101,28,9.00,17.00
103429,18101,26,22.00,24.00
103430,18102,1,0.00,0.00
103431,18102,2,9.00,14.00
103432,18102,3,0.00,0.00
103433,18102,4,0.00,0.00
103434,18102,5,21.00,35.00
103435,18102,6,0.00,0.00
103436,18103,7,0.00,0.00
103437,18103,8,0.00,0.00
103438,18103,9,0.00,0.00
103439,18103,10,0.00,0.00
103440,18103,11,0.00,0.00
103441,18104,12,4.00,7.00
103442,18104,13,9.00,17.00
103443,18104,14,4.00,6.00
103444,18104,15,6.00,10.00
103445,18104,16,0.00,0.00
103446,18105,17,9.00,16.00
103447,18105,18,0.00,0.00
103448,18105,19,0.00,0.00
103449,18105,20,0.00,0.00
103450,18105,21,5.00,13.00
103451,18105,22,9.00,11.00
103452,18105,23,0.00,0.00
103453,18105,24,0.00,0.00
103454,18105,25,0.00,0.00
103455,18106,26,5.00,7.00
103456,18106,27,4.00,6.00
103457,18106,28,11.00,17.00
103458,18106,26,16.00,24.00
103459,18107,1,0.00,0.00
103460,18107,2,10.00,15.00
103461,18107,3,0.00,0.00
103462,18107,4,0.00,0.00
103463,18107,5,29.00,35.00
103464,18107,6,0.00,0.00
103465,18108,1,0.00,0.00
103466,18108,2,20.00,23.00
103467,18108,3,0.00,0.00
103468,18108,4,0.00,0.00
103469,18108,5,24.00,27.00
103470,18108,6,0.00,0.00
103471,18109,7,0.00,0.00
103472,18109,8,0.00,0.00
103473,18109,9,0.00,0.00
103474,18109,10,0.00,0.00
103475,18109,11,0.00,0.00
103476,18110,7,0.00,0.00
103477,18110,8,0.00,0.00
103478,18110,9,0.00,0.00
103479,18110,10,0.00,0.00
103480,18110,11,0.00,0.00
103481,18111,12,5.00,6.00
103482,18111,13,9.00,16.00
103483,18111,14,6.00,6.00
103484,18111,15,11.00,12.00
103485,18111,16,0.00,0.00
103486,18112,12,15.00,18.00
103487,18112,13,0.00,0.00
103488,18112,14,5.00,6.00
103489,18112,15,13.00,16.00
103490,18112,16,0.00,0.00
103491,18113,17,0.00,0.00
103492,18113,18,9.00,21.00
103493,18113,19,0.00,0.00
103494,18113,20,0.00,0.00
103495,18113,21,0.00,0.00
103496,18113,22,7.00,11.00
103497,18113,23,7.00,9.00
103498,18113,24,0.00,0.00
103499,18113,25,10.00,30.00
103500,18114,17,0.00,0.00
103501,18114,18,0.00,0.00
103502,18114,19,0.00,0.00
103503,18114,20,0.00,0.00
